harga,luas_bangunan,luas_tanah,kamar_tidur,kamar_mandi,garasi,kota
828000000.0,62.0,60.0,3.0,2.0,1.0,Tangerang
3300000000.0,120.0,225.0,3.0,3.0,0.0,Tangerang
826000000.0,47.0,84.0,3.0,2.0,1.0,Tangerang
679000000.0,36.0,72.0,2.0,1.0,1.0,Tangerang
1440000000.0,110.0,96.0,4.0,2.0,1.0,Tangerang
1020000000.0,65.0,90.0,2.0,1.0,1.0,Tangerang
660000000.0,72.0,60.0,3.0,2.0,0.0,Tangerang
660000000.0,72.0,60.0,3.0,2.0,0.0,Tangerang
1440000000.0,102.0,120.0,2.0,2.0,1.0,Tangerang
1020000000.0,65.0,90.0,2.0,1.0,1.0,Tangerang
1020000000.0,65.0,90.0,2.0,1.0,1.0,Tangerang
3600000000.0,176.0,144.0,4.0,3.0,1.0,Tangerang
1440000000.0,110.0,96.0,4.0,2.0,1.0,Tangerang
660000000.0,72.0,60.0,3.0,2.0,0.0,Tangerang
660000000.0,72.0,60.0,3.0,2.0,0.0,Tangerang
1440000000.0,110.0,96.0,4.0,2.0,1.0,Tangerang
595000000.0,126.0,63.0,3.0,2.0,0.0,Tangerang
770000000.0,45.0,70.0,2.0,2.0,1.0,Tangerang
825000000.0,44.0,40.0,2.0,2.0,0.0,Tangerang
1990000000.0,90.0,120.0,3.0,2.0,2.0,Tangerang
950000000.0,80.0,96.0,2.0,1.0,0.0,Tangerang
750000000.0,60.0,90.0,2.0,1.0,0.0,Tangerang
755000000.0,60.0,78.0,3.0,2.0,0.0,Tangerang
785000000.0,60.0,85.0,3.0,2.0,0.0,Tangerang
945000000.0,83.0,72.0,4.0,2.0,1.0,Tangerang
900000000.0,83.0,72.0,4.0,2.0,0.0,Tangerang
4200000000.0,300.0,210.0,6.0,3.0,1.0,Tangerang
1440000000.0,102.0,120.0,2.0,2.0,0.0,Tangerang
2220000000.0,130.0,120.0,3.0,3.0,1.0,Tangerang
945000000.0,83.0,72.0,4.0,2.0,0.0,Tangerang
650000000.0,36.0,72.0,2.0,1.0,0.0,Tangerang
650000000.0,96.0,72.0,3.0,2.0,1.0,Tangerang
954000000.0,78.0,72.0,3.0,2.0,0.0,Tangerang
975000000.0,78.0,72.0,4.0,2.0,1.0,Tangerang
850000000.0,108.0,135.0,4.0,2.0,0.0,Tangerang
800000000.0,65.0,60.0,3.0,2.0,0.0,Tangerang
4200000000.0,300.0,210.0,6.0,3.0,0.0,Tangerang
1440000000.0,102.0,120.0,2.0,2.0,0.0,Tangerang
1530000000.0,95.0,90.0,2.0,2.0,0.0,Tangerang
755000000.0,60.0,78.0,3.0,2.0,0.0,Tangerang
785000000.0,60.0,85.0,3.0,2.0,0.0,Tangerang
2220000000.0,130.0,120.0,3.0,3.0,1.0,Tangerang
2220000000.0,130.0,120.0,3.0,3.0,1.0,Tangerang
450000000.0,46.0,60.0,2.0,2.0,2.0,Tangerang
630000000.0,40.0,72.0,2.0,2.0,1.0,Tangerang
500000000.0,50.0,72.0,2.0,1.0,1.0,Tangerang
630000000.0,40.0,72.0,2.0,2.0,1.0,Tangerang
520000000.0,65.0,90.0,3.0,1.0,0.0,Tangerang
1440000000.0,100.0,164.0,4.0,1.0,1.0,Tangerang
1100000000.0,63.0,60.0,2.0,2.0,0.0,Tangerang
500000000.0,50.0,72.0,2.0,1.0,1.0,Tangerang
2200000000.0,126.0,105.0,3.0,3.0,0.0,Tangerang
1700000000.0,126.0,105.0,3.0,3.0,0.0,Tangerang
630000000.0,40.0,72.0,2.0,2.0,1.0,Tangerang
1440000000.0,100.0,164.0,4.0,1.0,1.0,Tangerang
1440000000.0,100.0,164.0,4.0,2.0,0.0,Tangerang
2050000000.0,139.0,180.0,3.0,3.0,0.0,Tangerang
630000000.0,40.0,72.0,2.0,2.0,1.0,Tangerang
960000000.0,62.0,119.0,2.0,1.0,1.0,Tangerang
2900000000.0,190.0,160.0,4.0,3.0,0.0,Tangerang
1850000000.0,180.0,160.0,2.0,2.0,0.0,Tangerang
968000000.0,74.0,40.0,4.0,2.0,0.0,Tangerang
2250000000.0,134.0,160.0,3.0,3.0,0.0,Tangerang
525000000.0,72.0,72.0,3.0,2.0,1.0,Tangerang
1900000000.0,200.0,180.0,3.0,3.0,0.0,Tangerang
1300000000.0,124.0,54.0,3.0,2.0,0.0,Tangerang
1400000000.0,112.0,96.0,3.0,2.0,0.0,Tangerang
980000000.0,84.0,136.0,2.0,1.0,0.0,Tangerang
1000000000.0,84.0,136.0,3.0,2.0,0.0,Tangerang
1050000000.0,97.0,77.0,4.0,3.0,0.0,Tangerang
1350000000.0,81.0,160.0,2.0,1.0,0.0,Tangerang
7400000000.0,285.0,220.0,4.0,4.0,1.0,Tangerang
4300000000.0,185.0,220.0,3.0,3.0,0.0,Tangerang
1040000000.0,95.0,72.0,3.0,2.0,1.0,Tangerang
1590000000.0,126.0,90.0,4.0,3.0,1.0,Tangerang
1590000000.0,126.0,90.0,4.0,3.0,1.0,Tangerang
1230000000.0,62.0,71.0,2.0,2.0,0.0,Tangerang
588000000.0,36.0,72.0,2.0,1.0,1.0,Tangerang
588000000.0,36.0,72.0,2.0,1.0,1.0,Tangerang
4200000000.0,300.0,210.0,6.0,3.0,0.0,Tangerang
1440000000.0,102.0,120.0,2.0,2.0,0.0,Tangerang
1060000000.0,151.0,106.0,4.0,3.0,1.0,Tangerang
1020000000.0,65.0,90.0,2.0,1.0,1.0,Tangerang
660000000.0,72.0,60.0,3.0,2.0,0.0,Tangerang
936000000.0,83.0,72.0,4.0,2.0,1.0,Tangerang
751000000.0,68.0,83.0,2.0,2.0,0.0,Tangerang
1500000000.0,180.0,120.0,4.0,2.0,0.0,Tangerang
800000000.0,57.0,81.0,2.0,1.0,0.0,Tangerang
920000000.0,54.0,60.0,3.0,1.0,0.0,Tangerang
548000000.0,36.0,50.0,2.0,1.0,1.0,Tangerang
920000000.0,54.0,60.0,3.0,1.0,0.0,Tangerang
1250000000.0,75.0,60.0,2.0,2.0,0.0,Tangerang
920000000.0,54.0,60.0,3.0,1.0,0.0,Tangerang
1200000000.0,120.0,84.0,3.0,2.0,1.0,Tangerang
1220000000.0,108.0,72.0,4.0,2.0,0.0,Tangerang
975000000.0,50.0,72.0,2.0,1.0,1.0,Tangerang
3590000000.0,18.0,144.0,3.0,3.0,0.0,Tangerang
4000000000.0,180.0,120.0,3.0,2.0,1.0,Tangerang
1370000000.0,80.0,48.0,2.0,2.0,0.0,Tangerang
1300000000.0,86.0,63.0,3.0,2.0,1.0,Tangerang
1700000000.0,100.0,63.0,2.0,2.0,0.0,Tangerang
1490000000.0,158.0,132.0,3.0,2.0,0.0,Tangerang
755000000.0,60.0,78.0,3.0,2.0,0.0,Tangerang
785000000.0,60.0,85.0,3.0,2.0,0.0,Tangerang
1400000000.0,86.0,66.0,2.0,2.0,0.0,Tangerang
3500000000.0,300.0,200.0,5.0,3.0,0.0,Tangerang
2300000000.0,120.0,120.0,4.0,4.0,0.0,Tangerang
1900000000.0,160.0,160.0,4.0,3.0,0.0,Tangerang
2600000000.0,200.0,200.0,3.0,2.0,0.0,Tangerang
3000000000.0,194.0,112.0,4.0,3.0,0.0,Tangerang
4200000000.0,300.0,210.0,6.0,3.0,1.0,Tangerang
1170000000.0,92.0,75.0,3.0,3.0,0.0,Tangerang
1760000000.0,126.0,105.0,3.0,3.0,0.0,Tangerang
975000000.0,72.0,72.0,4.0,2.0,1.0,Tangerang
1890000000.0,120.0,190.0,2.0,2.0,1.0,Tangerang
845000000.0,54.0,72.0,3.0,2.0,0.0,Tangerang
1600000000.0,180.0,140.0,6.0,3.0,2.0,Tangerang
1120000000.0,74.0,60.0,3.0,2.0,0.0,Tangerang
1100000000.0,120.0,45.0,2.0,2.0,0.0,Tangerang
4500000000.0,200.0,225.0,3.0,2.0,0.0,Tangerang
900000000.0,86.0,70.0,2.0,3.0,0.0,Tangerang
2520000000.0,125.0,132.0,4.0,3.0,0.0,Tangerang
2300000000.0,125.0,132.0,3.0,2.0,0.0,Tangerang
1300000000.0,100.0,126.0,3.0,2.0,0.0,Tangerang
485000000.0,40.0,70.0,2.0,1.0,0.0,Tangerang
660000000.0,60.0,64.0,3.0,2.0,0.0,Tangerang
1400000000.0,84.0,80.0,3.0,3.0,2.0,Tangerang
1400000000.0,87.0,60.0,3.0,3.0,0.0,Tangerang
655000000.0,60.0,64.0,3.0,2.0,2.0,Tangerang
1600000000.0,70.0,120.0,3.0,2.0,0.0,Tangerang
3100000000.0,300.0,210.0,4.0,3.0,1.0,Tangerang
1220000000.0,60.0,60.0,3.0,2.0,0.0,Tangerang
1670000000.0,90.0,112.0,3.0,1.0,0.0,Tangerang
1350000000.0,50.0,90.0,2.0,2.0,1.0,Tangerang
1200000000.0,56.0,76.0,2.0,2.0,0.0,Tangerang
1250000000.0,100.0,120.0,3.0,1.0,0.0,Tangerang
1490000000.0,140.0,160.0,4.0,2.0,0.0,Tangerang
4890000000.0,257.0,180.0,3.0,3.0,0.0,Tangerang
4890000000.0,217.0,180.0,3.0,3.0,0.0,Tangerang
4500000000.0,164.0,180.0,4.0,3.0,1.0,Tangerang
3500000000.0,181.0,170.0,4.0,3.0,0.0,Tangerang
1750000000.0,70.0,77.0,3.0,2.0,0.0,Tangerang
2200000000.0,120.0,60.0,3.0,4.0,0.0,Tangerang
2760000000.0,165.0,72.0,4.0,3.0,0.0,Tangerang
1750000000.0,70.0,77.0,3.0,2.0,0.0,Tangerang
3400000000.0,163.0,135.0,4.0,3.0,0.0,Tangerang
3850000000.0,144.0,120.0,2.0,2.0,2.0,Tangerang
3200000000.0,144.0,120.0,3.0,3.0,0.0,Tangerang
2550000000.0,92.0,119.0,3.0,2.0,0.0,Tangerang
3000000000.0,192.0,120.0,3.0,2.0,0.0,Tangerang
3400000000.0,171.0,135.0,3.0,3.0,0.0,Tangerang
1200000000.0,80.0,80.0,3.0,2.0,0.0,Tangerang
1590000000.0,80.0,63.0,3.0,2.0,1.0,Tangerang
3500000000.0,220.0,163.0,4.0,4.0,0.0,Tangerang
2000000000.0,150.0,161.0,4.0,3.0,0.0,Tangerang
1100000000.0,160.0,110.0,4.0,3.0,0.0,Tangerang
2950000000.0,240.0,128.0,3.0,3.0,1.0,Tangerang
2950000000.0,240.0,128.0,3.0,3.0,1.0,Tangerang
3500000000.0,170.0,163.0,10.0,10.0,0.0,Tangerang
3500000000.0,240.0,180.0,4.0,3.0,0.0,Tangerang
4300000000.0,144.0,144.0,3.0,3.0,0.0,Tangerang
2750000000.0,190.0,128.0,4.0,3.0,0.0,Tangerang
1600000000.0,108.0,108.0,2.0,2.0,0.0,Tangerang
4200000000.0,300.0,210.0,6.0,3.0,1.0,Tangerang
1500000000.0,90.0,127.0,3.0,3.0,0.0,Tangerang
1400000000.0,90.0,50.0,2.0,2.0,0.0,Tangerang
1700000000.0,200.0,135.0,3.0,4.0,2.0,Tangerang
655000000.0,60.0,64.0,3.0,2.0,2.0,Tangerang
1700000000.0,100.0,120.0,3.0,3.0,0.0,Tangerang
2000000000.0,130.0,98.0,3.0,2.0,1.0,Tangerang
2700000000.0,180.0,136.0,4.0,3.0,2.0,Tangerang
2050000000.0,125.0,98.0,3.0,3.0,0.0,Tangerang
2050000000.0,125.0,98.0,3.0,3.0,0.0,Tangerang
1130000000.0,70.0,120.0,2.0,1.0,0.0,Tangerang
1950000000.0,125.0,224.0,3.0,2.0,0.0,Tangerang
1990000000.0,130.0,98.0,3.0,2.0,0.0,Tangerang
1990000000.0,130.0,98.0,3.0,2.0,0.0,Tangerang
1000000000.0,130.0,155.0,3.0,3.0,0.0,Tangerang
1600000000.0,65.0,72.0,2.0,2.0,0.0,Tangerang
2200000000.0,120.0,180.0,3.0,2.0,0.0,Tangerang
920000000.0,54.0,60.0,3.0,1.0,0.0,Tangerang
950000000.0,110.0,55.0,3.0,2.0,1.0,Tangerang
950000000.0,110.0,55.0,3.0,2.0,0.0,Tangerang
1850000000.0,200.0,110.0,4.0,2.0,0.0,Tangerang
1590000000.0,100.0,63.0,3.0,2.0,1.0,Tangerang
1800000000.0,180.0,130.0,3.0,2.0,1.0,Tangerang
3500000000.0,220.0,163.0,4.0,4.0,0.0,Tangerang
920000000.0,54.0,60.0,3.0,1.0,0.0,Tangerang
900000000.0,45.0,81.0,2.0,1.0,1.0,Tangerang
2600000000.0,177.0,117.0,4.0,3.0,0.0,Tangerang
3700000000.0,135.0,120.0,3.0,3.0,0.0,Tangerang
1700000000.0,300.0,146.0,4.0,2.0,2.0,Tangerang
3280000000.0,87.0,87.0,3.0,3.0,0.0,Tangerang
1610000000.0,101.0,101.0,7.0,3.0,5.0,Tangerang
895000000.0,90.0,135.0,2.0,1.0,0.0,Tangerang
4300000000.0,200.0,144.0,3.0,3.0,2.0,Tangerang
4300000000.0,280.0,205.0,4.0,3.0,0.0,Tangerang
2400000000.0,140.0,128.0,3.0,3.0,0.0,Tangerang
3400000000.0,300.0,203.0,5.0,4.0,0.0,Tangerang
2950000000.0,250.0,160.0,3.0,3.0,1.0,Tangerang
2500000000.0,109.0,90.0,3.0,2.0,0.0,Tangerang
3200000000.0,145.0,105.0,3.0,3.0,0.0,Tangerang
2900000000.0,145.0,109.0,3.0,2.0,2.0,Tangerang
2800000000.0,137.0,105.0,4.0,3.0,0.0,Tangerang
2250000000.0,200.0,118.0,4.0,4.0,0.0,Tangerang
1400000000.0,72.0,60.0,3.0,2.0,0.0,Tangerang
2500000000.0,264.0,121.0,3.0,2.0,1.0,Tangerang
3200000000.0,114.0,98.0,3.0,3.0,0.0,Tangerang
600000000.0,63.0,72.0,2.0,2.0,2.0,Tangerang
2000000000.0,175.0,200.0,3.0,3.0,0.0,Tangerang
818000000.0,72.0,70.0,3.0,2.0,0.0,Tangerang
1940000000.0,147.0,120.0,3.0,3.0,0.0,Tangerang
1680000000.0,126.0,105.0,3.0,3.0,0.0,Tangerang
1950000000.0,206.0,103.0,7.0,2.0,0.0,Tangerang
1780000000.0,97.0,98.0,3.0,3.0,0.0,Tangerang
1270000000.0,51.0,105.0,3.0,2.0,2.0,Tangerang
1100000000.0,51.0,84.0,3.0,1.0,0.0,Tangerang
2700000000.0,120.0,126.0,3.0,2.0,0.0,Tangerang
636000000.0,60.0,66.0,3.0,2.0,0.0,Tangerang
1300000000.0,83.0,80.0,3.0,3.0,2.0,Tangerang
1000000000.0,80.0,61.0,3.0,3.0,2.0,Tangerang
1250000000.0,95.0,80.0,3.0,2.0,2.0,Tangerang
337000000.0,33.0,60.0,2.0,1.0,0.0,Tangerang
550000000.0,57.0,60.0,3.0,2.0,0.0,Tangerang
550000000.0,45.0,140.0,2.0,1.0,1.0,Tangerang
3500000000.0,212.0,144.0,3.0,2.0,0.0,Tangerang
3500000000.0,160.0,128.0,4.0,3.0,0.0,Tangerang
3550000000.0,160.0,128.0,4.0,3.0,0.0,Tangerang
1750000000.0,63.0,144.0,2.0,1.0,0.0,Tangerang
1400000000.0,90.0,120.0,2.0,1.0,0.0,Tangerang
1600000000.0,71.0,70.0,3.0,2.0,0.0,Tangerang
1500000000.0,90.0,96.0,3.0,3.0,0.0,Tangerang
2350000000.0,125.0,237.0,3.0,2.0,0.0,Tangerang
2900000000.0,205.0,200.0,4.0,3.0,0.0,Tangerang
2100000000.0,130.0,108.0,3.0,3.0,0.0,Tangerang
580000000.0,120.0,72.0,2.0,2.0,0.0,Tangerang
2300000000.0,300.0,155.0,4.0,4.0,0.0,Tangerang
550000000.0,57.0,60.0,3.0,2.0,1.0,Tangerang
6100000000.0,240.0,240.0,4.0,4.0,2.0,Tangerang
634000000.0,60.0,64.0,3.0,2.0,0.0,Tangerang
660000000.0,60.0,64.0,3.0,2.0,0.0,Tangerang
655000000.0,60.0,68.0,3.0,2.0,2.0,Tangerang
2270000000.0,180.0,108.0,1.0,3.0,0.0,Tangerang
2350000000.0,205.0,144.0,4.0,4.0,0.0,Tangerang
875000000.0,86.0,75.0,2.0,2.0,0.0,Tangerang
3100000000.0,220.0,175.0,4.0,3.0,2.0,Tangerang
125000000.0,36.0,60.0,2.0,1.0,0.0,Tangerang
1300000000.0,140.0,56.0,3.0,3.0,0.0,Tangerang
1600000000.0,120.0,60.0,3.0,3.0,1.0,Tangerang
3650000000.0,157.0,198.0,3.0,3.0,1.0,Tangerang
3000000000.0,134.0,108.0,4.0,3.0,0.0,Tangerang
3000000000.0,134.0,108.0,4.0,3.0,0.0,Tangerang
2550000000.0,141.0,162.0,3.0,2.0,0.0,Tangerang
4000000000.0,200.0,150.0,4.0,3.0,1.0,Tangerang
6250000000.0,300.0,240.0,4.0,4.0,1.0,Tangerang
1100000000.0,140.0,77.0,2.0,2.0,0.0,Tangerang
1300000000.0,130.0,115.0,5.0,3.0,0.0,Tangerang
4000000000.0,250.0,220.0,4.0,3.0,0.0,Tangerang
3300000000.0,120.0,225.0,3.0,3.0,0.0,Tangerang
3300000000.0,153.0,252.0,3.0,3.0,0.0,Tangerang
1550000000.0,68.0,60.0,2.0,2.0,0.0,Tangerang
85000000.0,40.0,60.0,2.0,1.0,1.0,Tangerang
1790000000.0,62.0,50.0,2.0,3.0,0.0,Tangerang
755000000.0,60.0,78.0,3.0,2.0,0.0,Tangerang
785000000.0,60.0,85.0,3.0,2.0,0.0,Tangerang
785000000.0,60.0,85.0,3.0,2.0,0.0,Tangerang
685000000.0,60.0,64.0,3.0,2.0,0.0,Tangerang
1200000000.0,78.0,60.0,3.0,2.0,0.0,Tangerang
685000000.0,60.0,64.0,3.0,2.0,0.0,Tangerang
588000000.0,36.0,72.0,2.0,1.0,1.0,Tangerang
785000000.0,60.0,85.0,3.0,2.0,0.0,Tangerang
755000000.0,60.0,78.0,3.0,2.0,0.0,Tangerang
800000000.0,65.0,60.0,3.0,2.0,0.0,Tangerang
655000000.0,60.0,64.0,3.0,2.0,2.0,Tangerang
